Date,Close
2020-06-19,46.72999954223633
2020-06-22,46.09000015258789
2020-06-23,46.310001373291016
2020-06-24,41.900001525878906
2020-06-25,43.619998931884766
2020-06-26,41.130001068115234
2020-06-29,41.43000030517578
2020-06-30,41.81999969482422
2020-07-01,39.599998474121094
2020-07-02,41.560001373291016
2020-07-06,42.880001068115234
2020-07-07,40.119998931884766
2020-07-08,40.22999954223633
2020-07-09,37.5
2020-07-10,38.93000030517578
2020-07-13,37.099998474121094
2020-07-14,39.279998779296875
2020-07-15,39.900001525878906
2020-07-16,39.5099983215332
2020-07-17,39.02000045776367
2020-07-20,38.58000183105469
2020-07-21,42.11000061035156
2020-07-22,41.70000076293945
2020-07-23,41.06999969482422
2020-07-24,40.72999954223633
2020-07-27,40.04999923706055
2020-07-28,38.880001068115234
2020-07-29,40.7599983215332
2020-07-30,39.5099983215332
2020-07-31,39.86000061035156
2020-08-03,40.0099983215332
2020-08-04,41.06999969482422
2020-08-05,41.630001068115234
2020-08-06,40.72999954223633
2020-08-07,42.0099983215332
2020-08-10,44.66999816894531
2020-08-11,44.45000076293945
2020-08-12,44.56999969482422
2020-08-13,44.58000183105469
2020-08-14,45.5099983215332
2020-08-17,45.08000183105469
2020-08-18,44.4900016784668
2020-08-19,43.29999923706055
2020-08-20,40.630001068115234
2020-08-21,39.209999084472656
2020-08-24,40.04999923706055
2020-08-25,41.060001373291016
2020-08-26,39.38999938964844
2020-08-27,39.77000045776367
2020-08-28,40.13999938964844
2020-08-31,38.959999084472656
2020-09-01,38.47999954223633
2020-09-02,36.31999969482422
2020-09-03,35.77000045776367
2020-09-04,35.529998779296875
2020-09-08,31.989999771118164
2020-09-09,32.189998626708984
2020-09-10,30.079999923706055
2020-09-11,29.6200008392334
2020-09-14,31.059999465942383
2020-09-15,30.5
2020-09-16,32.90999984741211
2020-09-17,33.790000915527344
2020-09-18,33.77000045776367
2020-09-21,32.08000183105469
2020-09-22,31.610000610351562
2020-09-23,29.899999618530273
2020-09-24,29.989999771118164
2020-09-25,29.899999618530273
2020-09-28,31.489999771118164
2020-09-29,31.200000762939453
2020-09-30,30.1200008392334
2020-10-01,29.09000015258789
2020-10-02,30.469999313354492
2020-10-05,30.8700008392334
2020-10-06,29.209999084472656
2020-10-07,29.469999313354492
2020-10-08,31.1200008392334
2020-10-09,30.690000534057617
2020-10-12,31.200000762939453
2020-10-13,30.40999984741211
2020-10-14,30.489999771118164
2020-10-15,30.6299991607666
2020-10-16,29.290000915527344
2020-10-19,28.040000915527344
2020-10-20,28.450000762939453
2020-10-21,27.709999084472656
2020-10-22,29.170000076293945
2020-10-23,29.030000686645508
2020-10-26,27.530000686645508
2020-10-27,26.56999969482422
2020-10-28,24.600000381469727
2020-10-29,25.540000915527344
2020-10-30,25.959999084472656
2020-11-02,27.709999084472656
2020-11-03,28.1200008392334
2020-11-04,27.1200008392334
2020-11-05,26.200000762939453
2020-11-06,24.739999771118164
2020-11-09,32.400001525878906
2020-11-10,33.72999954223633
2020-11-11,32.849998474121094
2020-11-12,31.65999984741211
2020-11-13,33.599998474121094
2020-11-16,35.93000030517578
2020-11-17,37.310001373291016
2020-11-18,37.7400016784668
2020-11-19,39.439998626708984
2020-11-20,39.84000015258789
2020-11-23,44.4900016784668
2020-11-24,47.13999938964844
2020-11-25,45.38999938964844
2020-11-27,43.52000045776367
2020-11-30,39.959999084472656
2020-12-01,39.849998474121094
2020-12-02,40.52000045776367
2020-12-03,41.90999984741211
2020-12-04,47.220001220703125
2020-12-07,45.63999938964844
2020-12-08,46.13999938964844
2020-12-09,47.33000183105469
2020-12-10,49.939998626708984
2020-12-11,50.11000061035156
2020-12-14,46.95000076293945
2020-12-15,48.15999984741211
2020-12-16,47.650001525878906
2020-12-17,47.38999938964844
2020-12-18,45.84000015258789
2020-12-21,45.02000045776367
2020-12-22,44.04999923706055
2020-12-23,47.79999923706055
2020-12-24,48.25
2020-12-28,47.630001068115234
2020-12-29,47.0
2020-12-30,49.27000045776367
2020-12-31,48.400001525878906
2021-01-04,48.939998626708984
2021-01-05,53.66999816894531
2021-01-06,56.31999969482422
2021-01-07,56.790000915527344
2021-01-08,56.7599983215332
2021-01-11,58.29999923706055
2021-01-12,62.869998931884766
2021-01-13,61.540000915527344
2021-01-14,61.93000030517578
2021-01-15,59.2400016784668
2021-01-19,60.02000045776367
2021-01-20,60.619998931884766
2021-01-21,60.779998779296875
2021-01-22,63.7400016784668
2021-01-25,61.33000183105469
2021-01-26,59.61000061035156
2021-01-27,56.59000015258789
2021-01-28,60.310001373291016
2021-01-29,56.689998626708984
2021-02-01,57.97999954223633
2021-02-02,58.41999816894531
2021-02-03,63.58000183105469
2021-02-04,65.3499984741211
2021-02-05,64.44999694824219
2021-02-08,68.93000030517578
2021-02-09,66.97000122070312
2021-02-10,68.87999725341797
2021-02-11,67.7699966430664
2021-02-12,69.12000274658203
2021-02-16,68.97000122070312
2021-02-17,68.83999633789062
2021-02-18,65.13999938964844
2021-02-19,65.56999969482422
2021-02-22,68.4000015258789
2021-02-23,71.01000213623047
2021-02-24,73.80000305175781
2021-02-25,69.05999755859375
2021-02-26,69.27999877929688
2021-03-01,73.66000366210938
2021-03-02,71.01000213623047
2021-03-03,74.44000244140625
2021-03-04,81.26000213623047
2021-03-05,85.2699966430664
2021-03-08,84.16999816894531
2021-03-09,81.02999877929688
2021-03-10,80.94000244140625
2021-03-11,84.04000091552734
2021-03-12,82.01000213623047
2021-03-15,84.29000091552734
2021-03-16,82.08999633789062
2021-03-17,81.41000366210938
2021-03-18,75.16999816894531
2021-03-19,75.80999755859375
2021-03-22,75.30999755859375
2021-03-23,72.12999725341797
2021-03-24,74.38999938964844
2021-03-25,73.80000305175781
2021-03-26,75.79000091552734
2021-03-29,74.23999786376953
2021-03-30,74.4800033569336
2021-03-31,73.48999786376953
2021-04-01,81.22000122070312
2021-04-05,75.4000015258789
2021-04-06,75.45999908447266
2021-04-07,76.30999755859375
2021-04-08,75.19999694824219
2021-04-09,74.80000305175781
2021-04-12,73.87999725341797
2021-04-13,75.76000213623047
2021-04-14,80.33999633789062
2021-04-15,79.08000183105469
2021-04-16,77.54000091552734
2021-04-19,77.66999816894531
2021-04-20,74.2699966430664
2021-04-21,75.26000213623047
2021-04-22,75.27999877929688
2021-04-23,76.12999725341797
2021-04-26,77.45999908447266
2021-04-27,79.31999969482422
2021-04-28,83.68000030517578
2021-04-29,84.33999633789062
2021-04-30,81.7300033569336
2021-05-03,83.91999816894531
2021-05-04,79.19999694824219
2021-05-05,83.12000274658203
2021-05-06,82.25
2021-05-07,84.20999908447266
2021-05-10,82.76000213623047
2021-05-11,79.80000305175781
2021-05-12,79.4800033569336
2021-05-13,76.19999694824219
2021-05-14,78.69999694824219
2021-05-17,80.36000061035156
2021-05-18,80.0
2021-05-19,77.91999816894531
2021-05-20,76.52999877929688
2021-05-21,76.30999755859375
2021-05-24,77.30000305175781
2021-05-25,75.4800033569336
2021-05-26,78.29000091552734
2021-05-27,79.33999633789062
2021-05-28,80.06999969482422
2021-06-01,86.61000061035156
2021-06-02,86.44000244140625
2021-06-03,86.5199966430664
2021-06-04,85.81999969482422
2021-06-07,87.19000244140625
2021-06-08,89.63999938964844
2021-06-09,88.27999877929688
2021-06-10,86.98999786376953
2021-06-11,87.2699966430664
2021-06-14,86.44000244140625
2021-06-15,90.8499984741211
2021-06-16,90.37000274658203
2021-06-17,86.88999938964844
2021-06-18,86.18000030517578
2021-06-21,91.5
2021-06-22,91.33000183105469
2021-06-23,91.91000366210938
2021-06-24,94.25
2021-06-25,96.30999755859375
2021-06-28,92.47000122070312
2021-06-29,92.62000274658203
2021-06-30,93.88999938964844
2021-07-01,99.5999984741211
2021-07-02,98.05999755859375
2021-07-06,91.16999816894531
2021-07-07,87.98999786376953
2021-07-08,88.19000244140625
2021-07-09,89.41999816894531
2021-07-12,89.83000183105469
2021-07-13,90.04000091552734
2021-07-14,84.58000183105469
2021-07-15,81.73999786376953
2021-07-16,78.36000061035156
2021-07-19,73.19000244140625
2021-07-20,74.91999816894531
2021-07-21,79.33999633789062
2021-07-22,78.66999816894531
2021-07-23,78.23999786376953
2021-07-26,80.25
2021-07-27,78.55000305175781
2021-07-28,79.58000183105469
2021-07-29,79.54000091552734
2021-07-30,77.12999725341797
2021-08-02,76.75
2021-08-03,80.52999877929688
2021-08-04,76.41999816894531
2021-08-05,79.83000183105469
2021-08-06,80.05000305175781
2021-08-09,77.2300033569336
2021-08-10,78.12000274658203
2021-08-11,79.01000213623047
2021-08-12,79.37000274658203
2021-08-13,75.63999938964844
2021-08-16,72.54000091552734
2021-08-17,71.87999725341797
2021-08-18,69.80999755859375
2021-08-19,67.87999725341797
2021-08-20,68.18000030517578
2021-08-23,72.19999694824219
2021-08-24,74.19999694824219
2021-08-25,75.01000213623047
2021-08-26,73.08000183105469
2021-08-27,76.6500015258789
2021-08-30,76.27999877929688
2021-08-31,77.13999938964844
2021-09-01,74.16000366210938
2021-09-02,76.56999969482422
2021-09-03,75.55999755859375
2021-09-07,74.93000030517578
2021-09-08,74.69999694824219
2021-09-09,75.66000366210938
2021-09-10,75.04000091552734
2021-09-13,77.80000305175781
2021-09-14,75.68000030517578
2021-09-15,81.58000183105469
2021-09-16,80.06999969482422
2021-09-17,82.62000274658203
2021-09-20,79.11000061035156
2021-09-21,80.04000091552734
2021-09-22,84.37999725341797
2021-09-23,87.86000061035156
2021-09-24,88.72000122070312
2021-09-27,95.4800033569336
2021-09-28,94.9800033569336
2021-09-29,96.05000305175781
2021-09-30,94.66999816894531
2021-10-01,98.86000061035156
2021-10-04,103.37999725341797
2021-10-05,104.16000366210938
2021-10-06,104.11000061035156
2021-10-07,105.12000274658203
2021-10-08,109.9000015258789
2021-10-11,110.7300033569336
2021-10-12,110.0
2021-10-13,108.19000244140625
2021-10-14,108.83000183105469
2021-10-15,108.27999877929688
2021-10-18,109.26000213623047
2021-10-19,110.94000244140625
2021-10-20,111.1500015258789
2021-10-21,108.93000030517578
2021-10-22,109.33000183105469
2021-10-25,109.41000366210938
2021-10-26,111.69000244140625
2021-10-27,107.58000183105469
2021-10-28,109.01000213623047
2021-10-29,107.19000244140625
